,text_raw,text_clean
0,START IN LIFE,start in life
1,"I was born in the year 1632, in the city of York, of a good family, though not of that country, my father being a foreigner of Bremen, who settled first at Hull.",i be bear in the year in the city of york of a good family though not of that country my father be a foreigner of bremen who settle ﻿1 at hull
2,"He got a good estate by merchandise, and leaving off his trade, lived afterwards at York, from whence he had married my mother, whose relations were named Robinson, a very good family in that country, and from whom I was called Robinson Kreutznaer; but, by the usual corruption of words in England, we are now callednay we call ourselves and write our nameCrusoe; and so my companions always called me.",he get a good estate by merchandise and leave off his trade live afterwards at york from whence he have marry my mother whose relation be name robinson a very good family in that country and from whom i be call robinson kreutznaer but by the usual corruption of word in england we be now callednay we call ourselves and write our namecrusoe and so my companion always call me
3,"I had two elder brothers, one of whom was lieutenant-colonel to an English regiment of foot in Flanders, formerly commanded by the famous Colonel Lockhart, and was killed at the battle near Dunkirk against the Spaniards.",i have two old brother one of whom be lieutenant colonel to a english regiment of foot in flanders formerly command by the famous colonel lockhart and be kill at the battle near dunkirk against the spaniards
4,"What became of my second brother I never knew, any more than my father or mother knew what became of me.",what become of my 2 brother i never know any much than my father or mother know what become of me
5,"Being the third son of the family and not bred to any trade, my head began to be filled very early with rambling thoughts.",be the 3 son of the family and not breed to any trade my head begin to be fill very early with ramble thought
6,"My father, who was very ancient, had given me a competent share of learning, as far as house-education and a country free school generally go, and designed me for the law; but I would be satisfied with nothing but going to sea; and my inclination to this led me so strongly against the will, nay, the commands of my father, and against all the entreaties and persuasions of my mother and other friends, that there seemed to be something fatal in that propensity of nature, tending directly to the life of misery which was to befall me.",my father who be very ancient have give me a competent share of learn a far a house education and a country free school generally go and design me for the law but i would be satisfy with nothing but go to sea and my inclination to this lead me so strongly against the will nay the command of my father and against all the entreaty and persuasion of my mother and other friend that there seem to be something fatal in that propensity of nature tend directly to the life of misery which be to befall me
7,"My father, a wise and grave man, gave me serious and excellent counsel against what he foresaw was my design.",my father a wise and grave man give me serious and excellent counsel against what he foresee be my design
8,"He called me one morning into his chamber, where he was confined by the gout, and expostulated very warmly with me upon this subject.",he call me one morning into his chamber where he be confine by the gout and expostulate very warmly with me upon this subject
9,"He asked me what reasons, more than a mere wandering inclination, I had for leaving father's house and my native country, where I might be well introduced, and had a prospect of raising my fortune by application and industry, with a life of ease and pleasure.",he ask me what reason much than a mere wander inclination i have for leave father s house and my native country where i may be good introduce and have a prospect of raise my fortune by application and industry with a life of ease and pleasure
10,"He told me it was men of desperate fortunes on one hand, or of aspiring, superior fortunes on the other, who went abroad upon adventures, to rise by enterprise, and make themselves famous in undertakings of a nature out of the common road; that these things were all either too far above me or too far below me; that mine was the middle state, or what might be called the upper station of low life, which he had found, by long experience, was the best state in the world, the most suited to human happiness, not exposed to the miseries and hardships, the labour and sufferings of the mechanic part of mankind, and not embarrassed with the pride, luxury, ambition, and envy of the upper part of mankind.",he tell me it be man of desperate fortune on one hand or of aspire superior fortune on the other who go abroad upon adventure to rise by enterprise and make themselves famous in undertaking of a nature out of the common road that this thing be all either too far above me or too far below me that mine be the middle state or what may be call the upper station of low life which he have find by long experience be the well state in the world the much suit to human happiness not expose to the misery and hardship the labour and suffering of the mechanic part of mankind and not embarrass with the pride luxury ambition and envy of the upper part of mankind
11,He told me I might judge of the happiness of this state by this one thingviz.,he tell me i may judge of the happiness of this state by this one thingviz
12,"that this was the state of life which all other people envied; that kings have frequently lamented the miserable consequence of being born to great things, and wished they had been placed in the middle of the two extremes, between the mean and the great; that the wise man gave his testimony to this, as the standard of felicity, when he prayed to have neither poverty nor riches.",that this be the state of life which all other people envy that king have frequently lament the miserable consequence of be bear to great thing and wish they have be place in the middle of the two extreme between the mean and the great that the wise man give his testimony to this a the standard of felicity when he pray to have neither poverty nor rich
13,"He bade me observe it, and I should always find that the calamities of life were shared among the upper and lower part of mankind, but that the middle station had the fewest disasters, and was not exposed to so many vicissitudes as the higher or lower part of mankind; nay, they were not subjected to so many distempers and uneasinesses, either of body or mind, as those were who, by vicious living, luxury, and extravagances on the one hand, or by hard labour, want of necessaries, and mean or insufficient diet on the other hand, bring distemper upon themselves by the natural consequences of their way of living; that the middle station of life was calculated for all kind of virtue and all kind of enjoyments; that peace and plenty were the handmaids of a middle fortune; that temperance, moderation, quietness, health, society, all agreeable diversions, and all desirable pleasures, were the blessings attending the middle station of life; that this way men went silently and smoothly through the world, and comfortably out of it, not embarrassed with the labours of the hands or of the head, not sold to a life of slavery for daily bread, nor harassed with perplexed circumstances, which rob the soul of peace and the body of rest, nor enraged with the passion of envy, or the secret burning lust of ambition for great things; but, in easy circumstances, sliding gently through the world, and sensibly tasting the sweets of living, without the bitter; feeling that they are happy, and learning by every day's experience to know it more sensibly.",he bid me observe it and i should always find that the calamity of life be share among the upper and low part of mankind but that the middle station have the few disaster and be not expose to so many vicissitude a the high or low part of mankind nay they be not subject to so many distempers and uneasiness either of body or mind a that be who by vicious live luxury and extravagance on the one hand or by hard labour want of necessary and mean or insufficient diet on the other hand bring distemper upon themselves by the natural consequence of their way of live that the middle station of life be calculate for all kind of virtue and all kind of enjoyment that peace and plenty be the handmaids of a middle fortune that temperance moderation quietness health society all agreeable diversion and all desirable pleasure be the blessing attend the middle station of life that this way man go silently and smoothly through the world and comfortably out of it not embarrass with the labour of the hand or of the head not sell to a life of slavery for daily bread nor harass with perplex circumstance which rob the soul of peace and the body of rest nor enrage with the passion of envy or the secret burn lust of ambition for great thing but in easy circumstance slide gently through the world and sensibly taste the sweet of live without the bitter feel that they be happy and learn by every day s experience to know it much sensibly
14,"After this he pressed me earnestly, and in the most affectionate manner, not to play the young man, nor to precipitate myself into miseries which nature, and the station of life I was born in, seemed to have provided against; that I was under no necessity of seeking my bread; that he would do well for me, and endeavour to enter me fairly into the station of life which he had just been recommending to me; and that if I was not very easy and happy in the world, it must be my mere fate or fault that must hinder it; and that he should have nothing to answer for, having thus discharged his duty in warning me against measures which he knew would be to my hurt; in a word, that as he would do very kind things for me if I would stay and settle at home as he directed, so he would not have so much hand in my misfortunes as to give me any encouragement to go away; and to close all, he told me I had my elder brother for an example, to whom he had used the same earnest persuasions to keep him from going into the Low Country wars, but could not prevail, his young desires prompting him to run into the army, where he was killed; and though he said he would not cease to pray for me, yet he would venture to say to me, that if I did take this foolish step, God would not bless me, and I should have leisure hereafter to reflect upon having neglected his counsel when there might be none to assist in my recovery.",after this he press me earnestly and in the much affectionate manner not to play the young man nor to precipitate myself into misery which nature and the station of life i be bear in seem to have provide against that i be under no necessity of seek my bread that he would do good for me and endeavour to enter me fairly into the station of life which he have just be recommend to me and that if i be not very easy and happy in the world it must be my mere fate or fault that must hinder it and that he should have nothing to answer for have thus discharge his duty in warn me against measure which he know would be to my hurt in a word that a he would do very kind thing for me if i would stay and settle at home a he direct so he would not have so much hand in my misfortune a to give me any encouragement to go away and to close all he tell me i have my old brother for a example to whom he have use the same earnest persuasion to keep him from go into the low country war but can not prevail his young desire prompt him to run into the army where he be kill and though he say he would not cease to pray for me yet he would venture to say to me that if i do take this foolish step god would not bless me and i should have leisure hereafter to reflect upon have neglect his counsel when there may be none to assist in my recovery
15,"I observed in this last part of his discourse, which was truly prophetic, though I suppose my father did not know it to be so himselfI say, I observed the tears run down his face very plentifully, especially when he spoke of my brother who was killed: and that when he spoke of my having leisure to repent, and none to assist me, he was so moved that he broke off the discourse, and told me his heart was so full he could say no more to me.",i observe in this last part of his discourse which be truly prophetic though i suppose my father do not know it to be so himselfi say i observe the tear run down his face very plentifully especially when he speak of my brother who be kill and that when he speak of my have leisure to repent and none to assist me he be so move that he break off the discourse and tell me his heart be so full he can say no much to me
16,"I was sincerely affected with this discourse, and, indeed, who could be otherwise?",i be sincerely affect with this discourse and indeed who can be otherwise
17,"and I resolved not to think of going abroad any more, but to settle at home according to my father's desire.",and i resolve not to think of go abroad any much but to settle at home accord to my father s desire
18,But alas!,but alas
19,"a few days wore it all off; and, in short, to prevent any of my father's further importunities, in a few weeks after I resolved to run quite away from him.",a few day wear it all off and in short to prevent any of my father s far importunity in a few week after i resolve to run quite away from him
20,"However, I did not act quite so hastily as the first heat of my resolution prompted; but I took my mother at a time when I thought her a little more pleasant than ordinary, and told her that my thoughts were so entirely bent upon seeing the world that I should never settle to anything with resolution enough to go through with it, and my father had better give me his consent than force me to go without it; that I was now eighteen years old, which was too late to go apprentice to a trade or clerk to an attorney; that I was sure if I did I should never serve out my time, but I should certainly run away from my master before my time was out, and go to sea; and if she would speak to my father to let me go one voyage abroad, if I came home again, and did not like it, I would go no more; and I would promise, by a double diligence, to recover the time that I had lost.",however i do not act quite so hastily a the ﻿1 heat of my resolution prompt but i take my mother at a time when i think her a little much pleasant than ordinary and tell her that my thought be so entirely bend upon see the world that i should never settle to anything with resolution enough to go through with it and my father have well give me his consent than force me to go without it that i be now eighteen year old which be too late to go apprentice to a trade or clerk to a attorney that i be sure if i do i should never serve out my time but i should certainly run away from my master before my time be out and go to sea and if she would speak to my father to let me go one voyage abroad if i come home again and do not like it i would go no much and i would promise by a double diligence to recover the time that i have lose
21,"This put my mother into a great passion; she told me she knew it would be to no purpose to speak to my father upon any such subject; that he knew too well what was my interest to give his consent to anything so much for my hurt; and that she wondered how I could think of any such thing after the discourse I had had with my father, and such kind and tender expressions as she knew my father had used to me; and that, in short, if I would ruin myself, there was no help for me; but I might depend I should never have their consent to it; that for her part she would not have so much hand in my destruction; and I should never have it to say that my mother was willing when my father was not.",this put my mother into a great passion she tell me she know it would be to no purpose to speak to my father upon any such subject that he know too good what be my interest to give his consent to anything so much for my hurt and that she wonder how i can think of any such thing after the discourse i have have with my father and such kind and tender expression a she know my father have use to me and that in short if i would ruin myself there be no help for me but i may depend i should never have their consent to it that for her part she would not have so much hand in my destruction and i should never have it to say that my mother be will when my father be not
22,"Though my mother refused to move it to my father, yet I heard afterwards that she reported all the discourse to him, and that my father, after showing a great concern at it, said to her, with a sigh, ""That boy might be happy if he would stay at home; but if he goes abroad, he will be the most miserable wretch that ever was born: I can give no consent to it.""",though my mother refuse to move it to my father yet i hear afterwards that she report all the discourse to him and that my father after show a great concern at it say to her with a sigh that boy may be happy if he would stay at home but if he go abroad he will be the much miserable wretch that ever be bear i can give no consent to it
23,"It was not till almost a year after this that I broke loose, though, in the meantime, I continued obstinately deaf to all proposals of settling to business, and frequently expostulated with my father and mother about their being so positively determined against what they knew my inclinations prompted me to.",it be not till almost a year after this that i break loose though in the meantime i continue obstinately deaf to all proposal of settle to business and frequently expostulate with my father and mother about their be so positively determine against what they know my inclination prompt me to
24,"But being one day at Hull, where I went casually, and without any purpose of making an elopement at that time; but, I say, being there, and one of my companions being about to sail to London in his father's ship, and prompting me to go with them with the common allurement of seafaring men, that it should cost me nothing for my passage, I consulted neither father nor mother any more, nor so much as sent them word of it; but leaving them to hear of it as they might, without asking God's blessing or my father's, without any consideration of circumstances or consequences, and in an ill hour, God knows, on the 1st of September 1651, I went on board a ship bound for London.",but be one day at hull where i go casually and without any purpose of make a elopement at that time but i say be there and one of my companion be about to sail to london in his father s ship and prompt me to go with them with the common allurement of seafaring man that it should cost me nothing for my passage i consult neither father nor mother any much nor so much a send them word of it but leave them to hear of it a they may without ask god s bless or my father s without any consideration of circumstance or consequence and in a ill hour god know on the 1st of september i go on board a ship bind for london
25,"Never any young adventurer's misfortunes, I believe, began sooner, or continued longer than mine.",never any young adventurer s misfortune i believe begin soon or continue long than mine
26,"The ship was no sooner out of the Humber than the wind began to blow and the sea to rise in a most frightful manner; and, as I had never been at sea before, I was most inexpressibly sick in body and terrified in mind.",the ship be no soon out of the humber than the wind begin to blow and the sea to rise in a much frightful manner and a i have never be at sea before i be much inexpressibly sick in body and terrify in mind
27,"I began now seriously to reflect upon what I had done, and how justly I was overtaken by the judgment of Heaven for my wicked leaving my father's house, and abandoning my duty.",i begin now seriously to reflect upon what i have do and how justly i be overtake by the judgment of heaven for my wicked leave my father s house and abandon my duty
