,text_raw,text_clean
0,Under certain circumstances there are few hours in life more agreeable than the hour dedicated to the ceremony known as afternoon tea.,under certain circumstance there be few hour in life much agreeable than the hour dedicate to the ceremony know a afternoon tea
1,"There are circumstances in which, whether you partake of the tea or not--some people of course never do,--the situation is in itself delightful.",there be circumstance in which whether you partake of the tea or not some people of course never do the situation be in itself delightful
2,Those that I have in mind in beginning to unfold this simple history offered an admirable setting to an innocent pastime.,that that i have in mind in begin to unfold this simple history offer a admirable set to a innocent pastime
3,"The implements of the little feast had been disposed upon the lawn of an old English country-house, in what I should call the perfect middle of a splendid summer afternoon.",the implement of the little feast have be dispose upon the lawn of a old english country house in what i should call the perfect middle of a splendid summer afternoon
4,"Part of the afternoon had waned, but much of it was left, and what was left was of the finest and rarest quality.",part of the afternoon have wane but much of it be leave and what be leave be of the fine and rare quality
5,"Real dusk would not arrive for many hours; but the flood of summer light had begun to ebb, the air had grown mellow, the shadows were long upon the smooth, dense turf.",real dusk would not arrive for many hour but the flood of summer light have begin to ebb the air have grow mellow the shadow be long upon the smooth dense turf
6,"They lengthened slowly, however, and the scene expressed that sense of leisure still to come which is perhaps the chief source of ones enjoyment of such a scene at such an hour.",they lengthen slowly however and the scene express that sense of leisure still to come which be perhaps the chief source of one enjoyment of such a scene at such a hour
7,From five oclock to eight is on certain occasions a little eternity; but on such an occasion as this the interval could be only an eternity of pleasure.,from five of the clock to eight be on certain occasion a little eternity but on such a occasion a this the interval can be only a eternity of pleasure
8,"The persons concerned in it were taking their pleasure quietly, and they were not of the sex which is supposed to furnish the regular votaries of the ceremony I have mentioned.",the person concern in it be take their pleasure quietly and they be not of the sex which be suppose to furnish the regular votary of the ceremony i have mention
9,"The shadows on the perfect lawn were straight and angular; they were the shadows of an old man sitting in a deep wicker-chair near the low table on which the tea had been served, and of two younger men strolling to and fro, in desultory talk, in front of him.",the shadow on the perfect lawn be straight and angular they be the shadow of a old man sit in a deep wicker chair near the low table on which the tea have be serve and of two young man stroll to and fro in desultory talk in front of him
10,"The old man had his cup in his hand; it was an unusually large cup, of a different pattern from the rest of the set and painted in brilliant colours.",the old man have his cup in his hand it be a unusually large cup of a different pattern from the rest of the set and paint in brilliant colour
